symbol,accuracy,avg_pnl,avg_pnl_pct,cagr,confidence_buckets,f1_score,gross_loss,gross_profit,loss_count,max_drawdown,optimal_confidence_threshold,precision,precision_buy,prediction_counts,profit_factor,recall,sharpe_ratio,total_trades,trade_expectancy,train_accuracy,train_test_gap,val_accuracy,val_test_gap,win_count,win_rate,window_index
SHREECEM.NS,0.552,759.7349414062519,0.03717654984264323,0.013855470337068132,"{'low': {'count': 78, 'correct': 38}, 'medium': {'count': 42, 'correct': 29}, 'high': {'count': 5, 'correct': 2}}",0.5697882352941177,0,759.7349414062519,0,0.004203613663233898,"{'optimal_threshold': 0.5, 'expected_return': 0, 'trade_count': 1, 'all_negative_expectancy': True}",0.5914074074074074,0.3,"{0: 24, 1: 81, 2: 20}",inf,0.552,-4.030267252512628,1,"{'expectancy': np.float64(759.7349414062519), 'avg_win': np.float64(759.7349414062519), 'avg_loss': 0, 'win_rate': 1.0, 'total_trades': 1}",0.8995098039215687,0.3475098039215686,0.6260162601626016,0.07401626016260154,1,1.0,1
SHRIRAMFIN.NS,0.488,-38.25763903808502,-0.0015626423343094037,-0.002485707884713362,"{'low': {'count': 79, 'correct': 35}, 'medium': {'count': 44, 'correct': 24}, 'high': {'count': 2, 'correct': 2}}",0.49833597883597885,38.25763903808502,0,1,0.01105415912167301,"{'optimal_threshold': 0.5, 'expected_return': 0, 'trade_count': 1, 'all_negative_expectancy': True}",0.5105254901960785,0.058823529411764705,"{0: 30, 1: 78, 2: 17}",0.0,0.488,-2.949416380270523,1,"{'expectancy': np.float64(-38.25763903808502), 'avg_win': 0, 'avg_loss': np.float64(38.25763903808502), 'win_rate': 0.0, 'total_trades': 1}",0.8860294117647058,0.39802941176470585,0.5934959349593496,0.10549593495934961,0,0.0,1
SIEMENS.NS,0.328,1392.1997363281298,0.06151990314567666,0.027799951591804595,"{'low': {'count': 47, 'correct': 17}, 'medium': {'count': 47, 'correct': 13}, 'high': {'count': 31, 'correct': 11}}",0.33601503406154565,0,1392.1997363281298,0,0.0,"{'optimal_threshold': 0.5, 'expected_return': 0, 'trade_count': 1, 'all_negative_expectancy': True}",0.45816140350877194,0.25,"{0: 76, 1: 45, 2: 4}",inf,0.328,-2.022660281419561,1,"{'expectancy': np.float64(1392.1997363281298), 'avg_win': np.float64(1392.1997363281298), 'avg_loss': 0, 'win_rate': 1.0, 'total_trades': 1}",0.8982843137254902,0.5702843137254903,0.6910569105691057,0.36305691056910566,1,1.0,1
SUNPHARMA.NS,0.36,917.7099817301464,0.03647835466367672,0.051000262215905146,"{'low': {'count': 62, 'correct': 23}, 'medium': {'count': 55, 'correct': 19}, 'high': {'count': 8, 'correct': 3}}",0.38344031833486375,0,2753.1299451904392,0,0.004961327355210199,"{'optimal_threshold': 0.5, 'expected_return': 0, 'trade_count': 3, 'all_negative_expectancy': True}",0.5225550082101806,0.2857142857142857,"{0: 58, 1: 39, 2: 28}",inf,0.36,-0.3473969173875248,3,"{'expectancy': np.float64(917.7099817301464), 'avg_win': np.float64(917.7099817301464), 'avg_loss': 0, 'win_rate': 1.0, 'total_trades': 3}",0.8958333333333334,0.5358333333333334,0.6666666666666666,0.30666666666666664,3,1.0,1
TATACONSUM.NS,0.408,0,,0,"{'low': {'count': 52, 'correct': 21}, 'medium': {'count': 60, 'correct': 25}, 'high': {'count': 13, 'correct': 5}}",0.43437382104486183,,,,0,"{'optimal_threshold': 0.5, 'expected_return': 0, 'trade_count': 0}",0.5299367198838896,0.0,"{0: 65, 1: 53, 2: 7}",0,0.408,0,0,"{'expectancy': 0, 'avg_win': 0, 'avg_loss': 0, 'win_rate': 0}",0.9093137254901961,0.501313725490196,0.6829268292682927,0.27492682926829276,,0,1
TATAPOWER.NS,0.344,736.172797439576,0.04293910481091558,0.013612249884568106,"{'low': {'count': 81, 'correct': 23}, 'medium': {'count': 38, 'correct': 16}, 'high': {'count': 6, 'correct': 4}}",0.38948662384127497,0,736.172797439576,0,0.0009024494694862638,"{'optimal_threshold': 0.5, 'expected_return': 0, 'trade_count': 1, 'all_negative_expectancy': True}",0.48178947627364643,0.05660377358490566,"{0: 13, 1: 59, 2: 53}",inf,0.344,-6.676793445087241,1,"{'expectancy': np.float64(736.172797439576), 'avg_win': np.float64(736.172797439576), 'avg_loss': 0, 'win_rate': 1.0, 'total_trades': 1}",0.8933823529411765,0.5493823529411765,0.6016260162601627,0.2576260162601627,1,1.0,1
TATASTEEL.NS,0.264,280.11340599060367,0.011839169254381433,0.003962152045182021,"{'low': {'count': 69, 'correct': 15}, 'medium': {'count': 36, 'correct': 13}, 'high': {'count': 20, 'correct': 5}}",0.24589676225716928,0,280.11340599060367,0,0.006156183009632385,"{'optimal_threshold': 0.5, 'expected_return': 0, 'trade_count': 1, 'all_negative_expectancy': True}",0.4437882352941176,0.23529411764705882,"{0: 88, 1: 20, 2: 17}",inf,0.264,-3.0947201693233204,1,"{'expectancy': np.float64(280.11340599060367), 'avg_win': np.float64(280.11340599060367), 'avg_loss': 0, 'win_rate': 1.0, 'total_trades': 1}",0.883578431372549,0.619578431372549,0.5691056910569106,0.30510569105691054,1,1.0,1
TCS.NS,0.472,946.4416367187514,0.039466711319742415,0.017379790079868007,"{'low': {'count': 59, 'correct': 20}, 'medium': {'count': 53, 'correct': 31}, 'high': {'count': 13, 'correct': 8}}",0.486656802507837,0,946.4416367187514,0,0.00526061984647924,"{'optimal_threshold': 0.5, 'expected_return': 0, 'trade_count': 1, 'all_negative_expectancy': True}",0.5154074074074074,0.25,"{0: 27, 1: 66, 2: 32}",inf,0.472,-2.9100040846044966,1,"{'expectancy': np.float64(946.4416367187514), 'avg_win': np.float64(946.4416367187514), 'avg_loss': 0, 'win_rate': 1.0, 'total_trades': 1}",0.8737745098039216,0.4017745098039216,0.6178861788617886,0.14588617886178867,1,1.0,1
TECHM.NS,0.232,1098.3371157226575,0.03763832061105131,0.020087171243867274,"{'low': {'count': 59, 'correct': 17}, 'medium': {'count': 41, 'correct': 8}, 'high': {'count': 25, 'correct': 4}}",0.1933998825601879,0,1098.3371157226575,0,0.0008021956823108485,"{'optimal_threshold': 0.5, 'expected_return': 0, 'trade_count': 1, 'all_negative_expectancy': True}",0.4758490566037736,0.0,"{0: 106, 1: 16, 2: 3}",inf,0.232,-3.0881873618652746,1,"{'expectancy': np.float64(1098.3371157226575), 'avg_win': np.float64(1098.3371157226575), 'avg_loss': 0, 'win_rate': 1.0, 'total_trades': 1}",0.8982843137254902,0.6662843137254902,0.6585365853658537,0.4265365853658537,1,1.0,1
TITAN.NS,0.32,-580.0724125976544,-0.0256321222478522,-0.04001536661818572,"{'low': {'count': 46, 'correct': 16}, 'medium': {'count': 58, 'correct': 19}, 'high': {'count': 21, 'correct': 5}}",0.339174358974359,1740.2172377929633,0,3,0.020143474463792808,"{'optimal_threshold': 0.5, 'expected_return': 0, 'trade_count': 3, 'all_negative_expectancy': True}",0.5167269515926968,0.21739130434782608,"{0: 73, 1: 29, 2: 23}",0.0,0.32,-3.6874156619308613,3,"{'expectancy': np.float64(-580.0724125976544), 'avg_win': 0, 'avg_loss': np.float64(580.0724125976544), 'win_rate': 0.0, 'total_trades': 3}",0.8762254901960784,0.5562254901960784,0.6341463414634146,0.31414634146341464,0,0.0,1
TORNTPHARM.NS,0.52,0,,0,"{'low': {'count': 40, 'correct': 23}, 'medium': {'count': 70, 'correct': 31}, 'high': {'count': 15, 'correct': 11}}",0.6087181230873852,,,,0,"{'optimal_threshold': 0.5, 'expected_return': 0, 'trade_count': 0}",0.8028717948717949,0.0,"{0: 60, 1: 65}",0,0.52,0,0,"{'expectancy': 0, 'avg_win': 0, 'avg_loss': 0, 'win_rate': 0}",0.8958333333333334,0.37583333333333335,0.6910569105691057,0.17105691056910566,,0,1
TRENT.NS,0.392,2074.0224179687502,0.12062493440355707,0.041802318577479625,"{'low': {'count': 47, 'correct': 16}, 'medium': {'count': 44, 'correct': 22}, 'high': {'count': 34, 'correct': 11}}",0.39543213460194593,0,2074.0224179687502,0,0.00022850084773990025,"{'optimal_threshold': 0.5, 'expected_return': 0, 'trade_count': 1, 'all_negative_expectancy': True}",0.5098896020539153,0.5,"{0: 76, 1: 41, 2: 8}",inf,0.392,-1.0842676848081807,1,"{'expectancy': np.float64(2074.0224179687502), 'avg_win': np.float64(2074.0224179687502), 'avg_loss': 0, 'win_rate': 1.0, 'total_trades': 1}",0.8995098039215687,0.5075098039215686,0.6585365853658537,0.2665365853658537,1,1.0,1
TVSMOTOR.NS,0.336,327.7768820800793,0.017578157037322763,0.0052736030225750685,"{'low': {'count': 104, 'correct': 34}, 'medium': {'count': 21, 'correct': 8}, 'high': {'count': 0, 'correct': 0}}",0.3802548072308431,0,327.7768820800793,0,0.005804863434759265,"{'optimal_threshold': 0.5, 'expected_return': 0, 'trade_count': 1, 'all_negative_expectancy': True}",0.4652362539421363,0.2727272727272727,"{0: 51, 1: 52, 2: 22}",inf,0.336,-4.4893334759440595,1,"{'expectancy': np.float64(327.7768820800793), 'avg_win': np.float64(327.7768820800793), 'avg_loss': 0, 'win_rate': 1.0, 'total_trades': 1}",0.8860294117647058,0.5500294117647058,0.5853658536585366,0.24936585365853653,1,1.0,1
ULTRACEMCO.NS,0.28,568.821511230471,0.03309531520921787,0.03047956058048573,"{'low': {'count': 73, 'correct': 17}, 'medium': {'count': 45, 'correct': 14}, 'high': {'count': 7, 'correct': 4}}",0.33039232781168265,0,1706.4645336914127,0,0.0043452177238809,"{'optimal_threshold': 0.5, 'expected_return': 0, 'trade_count': 3, 'all_negative_expectancy': True}",0.5072013949433305,0.23076923076923078,"{0: 62, 1: 37, 2: 26}",inf,0.28,-2.243090828181869,3,"{'expectancy': np.float64(568.821511230471), 'avg_win': np.float64(568.821511230471), 'avg_loss': 0, 'win_rate': 1.0, 'total_trades': 3}",0.8860294117647058,0.6060294117647058,0.6178861788617886,0.3378861788617886,3,1.0,1
VBL.NS,0.376,1537.8212378082294,0.08961681933278388,0.029869531921824732,"{'low': {'count': 26, 'correct': 17}, 'medium': {'count': 55, 'correct': 16}, 'high': {'count': 44, 'correct': 14}}",0.37563041606886655,0,1537.8212378082294,0,0.002027868836753707,"{'optimal_threshold': 0.5, 'expected_return': 0, 'trade_count': 1, 'all_negative_expectancy': True}",0.5630428571428572,0.8,"{0: 64, 1: 56, 2: 5}",inf,0.376,-1.9525277620618948,1,"{'expectancy': np.float64(1537.8212378082294), 'avg_win': np.float64(1537.8212378082294), 'avg_loss': 0, 'win_rate': 1.0, 'total_trades': 1}",0.9019607843137255,0.5259607843137255,0.7073170731707317,0.33131707317073167,1,1.0,1
VEDL.NS,0.264,0,,0,"{'low': {'count': 24, 'correct': 9}, 'medium': {'count': 68, 'correct': 17}, 'high': {'count': 33, 'correct': 7}}",0.2271407965351662,,,,0,"{'optimal_threshold': 0.5, 'expected_return': 0, 'trade_count': 0}",0.7051111111111111,1.0,"{0: 108, 1: 16, 2: 1}",0,0.264,0,0,"{'expectancy': 0, 'avg_win': 0, 'avg_loss': 0, 'win_rate': 0}",0.8725490196078431,0.6085490196078431,0.5691056910569106,0.30510569105691054,,0,1
WIPRO.NS,0.344,-2106.5728403320277,-0.07164781594246145,-0.043837801396927834,"{'low': {'count': 27, 'correct': 10}, 'medium': {'count': 67, 'correct': 23}, 'high': {'count': 31, 'correct': 10}}",0.30256024226692624,2106.5728403320277,0,1,0.022089524036011863,"{'optimal_threshold': 0.5, 'expected_return': 0, 'trade_count': 1, 'all_negative_expectancy': True}",0.5708687910807888,0.2857142857142857,"{0: 101, 1: 17, 2: 7}",0.0,0.344,-3.4543697894475343,1,"{'expectancy': np.float64(-2106.5728403320277), 'avg_win': 0, 'avg_loss': np.float64(2106.5728403320277), 'win_rate': 0.0, 'total_trades': 1}",0.883578431372549,0.539578431372549,0.6097560975609756,0.2657560975609756,0,0.0,1
ZYDUSLIFE.NS,0.3008130081300813,418.7408177388532,0.027563942805271288,0.021771331999193233,"{'low': {'count': 47, 'correct': 10}, 'medium': {'count': 65, 'correct': 24}, 'high': {'count': 11, 'correct': 3}}",0.31460773299684197,0,1256.2224532165596,0,0.008236648703405517,"{'optimal_threshold': 0.5, 'expected_return': 0, 'trade_count': 3, 'all_negative_expectancy': True}",0.43637376099788394,0.2,"{0: 73, 1: 35, 2: 15}",inf,0.3008130081300813,-1.7148587945474012,3,"{'expectancy': np.float64(418.7408177388532), 'avg_win': np.float64(418.7408177388532), 'avg_loss': 0, 'win_rate': 1.0, 'total_trades': 3}",0.8601226993865031,0.5593096912564217,0.6097560975609756,0.30894308943089427,3,1.0,1
